tmdb_id,score_imdb
10330,5.951571790179773
9762,5.951470514455814
10189,5.9514520551612
10483,5.951303873719493
296099,5.951210800083636
663,5.951182808574791
5038,5.951051755711904
1948,5.95098596506098
1272,5.950815974188359
762504,5.95079701349992
1817,5.950740043619758
448119,5.950644800084606
298618,5.950625707163943
298250,5.950625707163943
2253,5.950597040069205
16871,5.950433962337395
153518,5.950385793204584
41446,5.950298852421649
9804,5.950260114192826
9739,5.950104555519466
22947,5.950055743697434
136799,5.950045969870368
1586,5.949957832981295
193610,5.949948020791683
419479,5.949859537622782
152760,5.94984968684432
11665,5.949839832194456
462919,5.949651855234238
9335,5.949641922674608
59961,5.9496220457938795
20943,5.9495722848750665
446021,5.949472467545049
87093,5.949271642694274
12244,5.949271642694274
65086,5.949251472373278
8271,5.949251472373278
73723,5.949200976325887
347031,5.949150379688762
232672,5.949038711526768
4234,5.948957189769564
397837,5.948957189769564
44048,5.948926551828247
521029,5.948885643980294
172385,5.948875406777004
204082,5.948875406777004
399170,5.948803631375368
505026,5.948752239718447
160588,5.948731654154968
1992,5.948721355170266
10591,5.948669798117351
11917,5.9486491462558
1246,5.9485974438255305
423204,5.9485041166103665
9481,5.948483331188211
725201,5.948431294149007
15969,5.948368710768119
9486,5.948180045886639
59962,5.947958186755878
267935,5.94793695819653
97370,5.94791571231128
295964,5.94791571231128
2288,5.947905082864814
752623,5.947873168478167
9870,5.947862521658003
50456,5.94785187048776
512196,5.94785187048776
340102,5.94774511894321
2164,5.947734419745615
55779,5.947680857970401
13387,5.947627186302336
353616,5.947605686789323
400650,5.947573404402872
261023,5.947562634765322
543540,5.94751951193207
9291,5.947454694532233
77950,5.947226567301547
62214,5.947029447196012
392,5.947029447196012
458576,5.946919298406652
23631,5.946897213654584
58233,5.946897213654584
1620,5.946641911797154
259694,5.946630756018729
9032,5.946440391531176
328425,5.946372879419661
11247,5.946271291525486
9390,5.946226017703304
3594,5.946226017703304
46705,5.946146604649279
796,5.946146604649279
285783,5.946044156845822
27582,5.946009920904735
169,5.945769047384233
9362,5.945769047384233
399361,5.945745994907032
5174,5.9456767197356
38408,5.94566515667041
2005,5.945642015766095
22804,5.9455956747735685
76025,5.945491118094722
19959,5.945479475873043
664,5.9454561765037575
109451,5.945327673171468
6557,5.945292521654005
180863,5.945257324906194
1370,5.945186795369892
646385,5.9450688414111434
18487,5.945033356166578
109421,5.944914740189381
9506,5.944890955534884
531309,5.944867150332092
514847,5.944819478175008
511987,5.9448075472513695
455980,5.944783669919442
12133,5.944723886106017
8967,5.944699936316634
10521,5.944531704919076
9029,5.944495522078187
443791,5.944495522078187
10022,5.944495522078187
644495,5.944447204795992
119283,5.944240914381298
714,5.944228731928684
11283,5.944192152609879
1934,5.944045354238839
412117,5.943922431027589
12113,5.943674957201585
415842,5.943562879955247
77930,5.943537913301832
525661,5.943450355790338
303858,5.943437825401636
406759,5.943287026446919
622,5.943287026446919
8922,5.943274423563908
8656,5.943249200986569
540901,5.943236581284765
1738,5.943110074891372
9792,5.94309739323174
157547,5.9430720129432615
112205,5.9430720129432615
59108,5.942970264977118
13809,5.942919254480676
37056,5.942906487595076
429351,5.942880936683281
158011,5.9427913281124125
957,5.942752838312981
433808,5.942727149660666
109491,5.942637057536535
2758,5.942637057536535
9992,5.94259835980157
619,5.942559609819439
157386,5.942507861720177
9889,5.942494910123358
9772,5.942494910123358
60935,5.942273836733964
36643,5.9422477162980964
4488,5.942169212967283
1656,5.9421561083248555
9598,5.9421561083248555
943,5.942051056989236
44040,5.942037898736963
314095,5.941932417206003
35056,5.941853053767104
449443,5.941800024176376
605116,5.941786751661935
25,5.941773473092515
169917,5.94176018846397
13027,5.9417468977721555
7512,5.941733601012916
10202,5.941680353218548
241554,5.941653692808591
438799,5.94164035346081
1267,5.941600298796061
841,5.941586935020042
38117,5.941546806969908
8068,5.941426091334921
76640,5.941358811403074
261392,5.941304876072104
26388,5.941250841435577
597208,5.941250841435577
7220,5.9412237867919835
11007,5.941196707218978
353070,5.941128898993908
768,5.941101731896074
65057,5.940883489124035
8643,5.940869795236873
9355,5.940856095004074
398181,5.940856095004074
8413,5.940704972366454
335977,5.940691195640703
10999,5.9406636229747996
1381,5.9405945790173575
8054,5.9405945790173575
713704,5.940566916423187
7484,5.940566916423187
3597,5.940469894131899
80271,5.940372554552111
4513,5.940344684748209
116711,5.940330740074237
257091,5.9400926791921105
225565,5.940036388545357
74465,5.9399799920144805
9477,5.939753341052062
447277,5.939753341052062
882598,5.939739118516899
1887,5.939724889265072
760104,5.9396679049958845
210479,5.939582226281085
712,5.939510641241133
9593,5.939438886367161
20048,5.939438886367161
313922,5.939410136728599
459992,5.93935255548529
393457,5.939265978119815
9705,5.939208122419048
417384,5.939121131895441
9902,5.939121131895441
9336,5.938961000965467
610253,5.938961000965467
600583,5.938946401826737
9373,5.9389171825885585
601666,5.938902562479077
429300,5.938887935369304
8204,5.938844011987921
9614,5.938770665876129
484641,5.938770665876129
49527,5.938741278146768
9279,5.93868241797684
379149,5.938667685256508
944,5.938593915332592
49517,5.938593915332592
227719,5.938564357650442
9315,5.9384012804144755
399360,5.9384012804144755
62835,5.938252275287272
306947,5.938207433076153
55787,5.938057487512154
9374,5.938042452921744
8009,5.938027411031218
17609,5.938012361835256
2652,5.937921912946884
395990,5.937876589446966
192141,5.937648975583191
505948,5.937557462337962
2976,5.93745035678451
567748,5.93741968767776
77174,5.937404341843449
58244,5.937388988481134
449562,5.9373428831707376
316023,5.9373428831707376
9352,5.937188707194288
26466,5.93717324785567
740985,5.937095836874713
8584,5.937080331781511
171274,5.937049298652918
1832,5.937002691519641
10567,5.936987140468425
11319,5.936971581737675
361292,5.936878067763993
9003,5.936752949959758
18533,5.936721592969159
115782,5.936721592969159
292431,5.9365327961306775
2330,5.93651701219537
10316,5.936453797868455
463272,5.936437974610953
23048,5.936374602701292
38167,5.936358739974466
9387,5.936342869336055
568091,5.936342869336055
282984,5.936023785974332
72387,5.935911349745815
1281,5.935782366298763
7552,5.935733863554276
325348,5.9355553915772745
602269,5.9354739398477205
134411,5.935457624788263
16690,5.935457624788263
10358,5.935359560911011
10665,5.9352447757578854
332210,5.93508008800549
12242,5.9350139781154745
290512,5.934947733444849
376866,5.934947733444849
433310,5.934897961243964
2082,5.934781529391309
96,5.934764862263631
301351,5.934748186614925
19898,5.934714809728282
9350,5.934664680326999
9007,5.93464795341464
8456,5.934463390510291
8195,5.934446560358907
149509,5.934412874110376
401469,5.934345397643412
858,5.934277782192993
96724,5.934210027329274
884605,5.934210027329274
6972,5.934193066779475
481084,5.934193066779475
11459,5.934091119555276
865,5.934040027399892
87492,5.933988855970412
13455,5.933869146641861
42188,5.933834864188073
4970,5.933834864188073
581600,5.933766192536996
446791,5.933766192536996
660,5.933611158917447
384680,5.933559319634978
9567,5.933559319634978
168530,5.9334900745277706
8848,5.93347274069262
412656,5.9333859358135665
28355,5.933351150401458
6038,5.933281470475061
97,5.933264027722244
8536,5.933264027722244
86825,5.933246575846649
457335,5.933229114841115
2135,5.933124156677387
631842,5.933124156677387
454992,5.933089097257559
339527,5.933001287673907
619778,5.9329660992745765
43947,5.932930873893218
2133,5.9328956114714995
6950,5.9328426482603485
6278,5.9327187417073235
14001,5.932701003437275
245,5.9326832558116
9397,5.932523104953102
625568,5.932523104953102
11439,5.932487412334722
347375,5.932469551861795
68727,5.932469551861795
484718,5.932398015370124
10065,5.932308381341179
58431,5.932236502797341
22972,5.9321283983083175
483906,5.932110347350422
463821,5.931947455621857
82525,5.931911151250356
287903,5.931911151250356
303991,5.931892984535109
426543,5.93185662200683
192102,5.931802005353349
16614,5.9317837803414175
137093,5.931692508974467
565770,5.931619315841838
1428,5.931600993043297
718032,5.931545965684522
8856,5.931545965684522
632357,5.931527603550855
13655,5.931509231563613
154400,5.931509231563613
64689,5.931509231563613
59860,5.931490849714864
399402,5.931454056401071
2309,5.931435644920114
667,5.931435644920114
4564,5.931324967995046
8913,5.931306487092999
8346,5.931269495432845
14337,5.9312324639109875
229297,5.931065327042285
10147,5.9310467061149605
49021,5.931009434064212
294963,5.930972121697562
49526,5.930953450375327
795,5.930934768949562
11551,5.9308973757546255
431530,5.930653329540229
700391,5.930521204691775
15144,5.930502288602664
599975,5.930483362210671
460668,5.930445478484355
85446,5.930426521133166
77866,5.930426521133166
48171,5.930388575412485
23082,5.930274489494014
6282,5.930255438808083
9378,5.930198224237786
12573,5.930179131848355
646389,5.930160029011651
48231,5.930160029011651
8292,5.93012179196211
310593,5.929987631935706
9913,5.929929976952398
339967,5.929910737517184
12184,5.929891487513755
184346,5.929872226933403
2642,5.929852955767404
681,5.929814381643549
59678,5.929814381643549
458594,5.929737105983371
1535,5.9296790374759185
88005,5.9296596599717795
25195,5.9296596599717795
11395,5.9296596599717795
6415,5.929601463330829
216282,5.92954317031123
13680,5.929445800452621
7461,5.929426294176827
13700,5.929348161095373
4836,5.929328600785599
331313,5.929328600785599
204922,5.92930902964209
437557,5.929230636550481
41402,5.929152069397054
29917,5.929152069397054
8461,5.929112720365893
9641,5.928994410580691
29427,5.928935107471488
253,5.928915317749258
11852,5.928895517002113
458305,5.928776480479238
682,5.928756602299075
913290,5.928736713019984
339692,5.928716812632668
11281,5.928696901127816
500682,5.928676978496112
8840,5.928657044728224
212716,5.928657044728224
10027,5.928657044728224
1844,5.9285971765140095
26389,5.9285971765140095
1788,5.928577198107886
245706,5.928557208518775
243683,5.928477138144462
4806,5.928396888089084
375366,5.9283566954918845
10159,5.92833658226771
37233,5.928256016311856
8224,5.928256016311856
335866,5.928013227872979
11460,5.9279929213082045
262551,5.9279929213082045
19901,5.927830055424819
707,5.927768790616182
763285,5.927768790616182
164457,5.927768790616182
2207,5.927748345892326
58151,5.9277278895916155
796499,5.9277278895916155
41233,5.927686942220279
698,5.927686942220279
390062,5.927625434090611
8769,5.927625434090611
691,5.927625434090611
420634,5.927625434090611
535292,5.9276049081218325
9276,5.927584370507116
700,5.927502103390395
629176,5.92748150739704
16995,5.9273990062678
440161,5.927378351646539
520663,5.9273576852696594
5994,5.927295615504866
625450,5.92727490200501
9285,5.927254176699226
10025,5.927254176699226
9778,5.927108768143228
31867,5.927067116010738
241848,5.927046272088479
455,5.927004548480864
7303,5.926962777120911
9759,5.92690003036586
11009,5.92690003036586
273477,5.926858139265784
41283,5.926795212514364
13971,5.926795212514364
245703,5.926795212514364
709,5.92675320115856
41210,5.926711141555436
727745,5.926647961505054
1946,5.9265424190036216
369192,5.92647894759147
15373,5.92647894759147
286554,5.926394148223063
326359,5.926372917807207
755566,5.926330420212867
11238,5.926309153013159
11932,5.926309153013159
9671,5.926266581755513
337674,5.926223961282538
301804,5.926159938107488
460885,5.92609580371673
9535,5.926074400821774
2043,5.926010117692053
1636,5.9259886651312215
2069,5.92596720012691
35019,5.92592423274451
9100,5.92592423274451
14442,5.925838148180588
4824,5.9257950308248795
16523,5.925751863303544
521777,5.925687017769311
9946,5.92555698630434
8193,5.92555698630434
9319,5.925513541300725
13515,5.925513541300725
1634,5.925448278632471
283350,5.925448278632471
264999,5.925229908036785
10045,5.925229908036785
82505,5.424856571857648
241257,5.42386420614236
5549,5.422999681246383
47327,5.422999681246383
81796,5.422507248555758
9341,5.422261461907383
407451,5.4218933176511435
139038,5.420183764410299
109091,5.420062183459949
579,5.41897111285356
37430,5.41897111285356
82990,5.416925590476044
73861,5.416089110357577
106747,5.414544519142657
463684,5.413717556579535
10771,5.412893886813875
12620,5.412776487357858
475210,5.412307556386704
12096,5.412307556386704
351211,5.412190490073136
87516,5.409054636809689
19899,5.407218767471973
48988,5.406534557837464
7978,5.405173013127989
23023,5.404834050763409
8452,5.404382982183172
10756,5.40136436440077
81836,5.400920990344542
397422,5.400810299844723
201088,5.400257762899803
222936,5.400037174438574
16866,5.399816828983086
13051,5.398828270889446
11397,5.398718732776047
11806,5.397191492759941
384682,5.39567590788705
10603,5.3954603394272915
10708,5.392148813084166
23488,5.391514268079176
146198,5.390987047141822
503,5.39077655613394
283445,5.390356253304002
228066,5.389727491553714
399019,5.387439259684436
89492,5.387026101316339
523139,5.3869229493703585
43593,5.386099709052549
72571,5.384565538023201
502416,5.383853756223582
10313,5.3836508736885795
77931,5.383549512823668
8814,5.383346951686713
9493,5.382136063710867
37821,5.381834536043552
38321,5.3802343913141915
37707,5.3802343913141915
9312,5.3787463882174755
372343,5.378055965113955
10320,5.376487268163274
257088,5.376292095914356
11199,5.375610583709594
11451,5.375416319120141
9757,5.3753192621606996
267193,5.374544609400822
243688,5.374448002589007
80035,5.374158480937522
400710,5.373773147795465
12556,5.3728132783866425
9574,5.370435035988157
418078,5.370246086722158
9645,5.369398194920505
9482,5.368835087916053
9894,5.368180295723455
18501,5.367993639046283
10996,5.365676298750021
480414,5.364757514079796
8914,5.364574310908484
9947,5.364208456105766
23047,5.363206131107727
888,5.362661730211737
539537,5.3625711553540425
77987,5.36239014129745
41436,5.361758012967252
9360,5.360410850555507
10204,5.358364578138135
9383,5.357306154574842
68737,5.354427467294332
539885,5.354081684399411
438650,5.351850437721179
37958,5.351765181981484
13207,5.351594794390309
22894,5.349478792979678
271718,5.347305001444398
5,5.3458982382743825
52451,5.344176127557512
23437,5.342309574637488
210860,5.3419870214458385
242512,5.34158468377355
452507,5.33926966722075
4442,5.3380845146803875
403119,5.336517131673061
266647,5.334886944876029
2310,5.332052814738697
5966,5.330917462055524
27573,5.328818778264459
9327,5.326379250458089
1970,5.324845582017808
59965,5.3237588996515575
375588,5.321109247077546
41439,5.321109247077546
10066,5.320896309911049
9714,5.318223346347564
3050,5.316488970141178
378236,5.315869213672233
818,5.314160334567752
96936,5.313956510821277
9334,5.312537116477413
263472,5.311130498507842
100042,5.309670415110407
1375,5.309406416461549
49730,5.308027775522509
40805,5.306079465746908
157433,5.305950454380945
19912,5.3051786642921135
384521,5.304602372227777
62764,5.304346940469095
4257,5.30428314945244
39451,5.303392874824992
1966,5.303076180801165
2486,5.302760147244543
76649,5.301753254216916
8487,5.2997594272222965
456740,5.296999776194269
11674,5.2968176049964395
10200,5.296332905906835
109431,5.296030772030503
277685,5.2950081093350105
10054,5.293516964423288
36669,5.291220643136928
8645,5.286904131627981
1690,5.2847655759194945
274854,5.284208086538291
301337,5.275001876498879
41513,5.274845684596286
321258,5.2730878303306215
929,5.2722173084638255
122081,5.270291362136955
9982,5.268392476620001
8920,5.267551586074011
869,5.265496508053691
8698,5.2647219011738855
460019,5.263043106729043
4256,5.261573856943709
184315,5.259841579745406
205584,5.259795079820613
225886,5.258178002140776
1452,5.257491114941041
7451,5.256853309631562
57165,5.255722195884725
2698,5.253268476280109
224141,5.249868314292183
291870,5.246349042259899
6477,5.245931713711263
339988,5.243661447807583
346910,5.239362721523097
4248,5.2390474075477655
52449,5.234908560847506
81005,5.2264443777940395
23827,5.224587702047893
353491,5.223964039808329
9480,5.223481358688051
414,5.220997854473676
44833,5.209576282090023
97020,5.2094553319921495
1927,5.202276007529272
299687,5.200432818726713
1250,5.1990040995253715
250546,5.1922573044679625
86834,5.18996792803423
18823,5.189769268763083
258489,5.188757626581404
320288,5.187006943969804
43074,5.186766358682309
47964,5.185099439759988
82700,5.181876084444699
68728,5.181489549448379
439079,5.180788904861467
76757,5.177647443225353
98566,5.177148859797143
282035,5.169535782557232
44912,5.168747519009367
223702,5.1685711688385485
257344,5.163538910221649
58595,5.156285381207621
87101,5.149570874308426
9738,5.137033689450405
216015,5.111990658492447
14161,5.110347742933839
297761,5.065862213321731
10214,4.92333671617585
17610,4.911348789970452
439015,4.878158161255931
241251,4.859519702323152
71880,4.855793797355076
329833,4.826245070896569
87818,4.8122229123264555
14564,4.76967224805984
4258,4.724646686404585
314,4.651285547636616
10196,4.579053145011473
351460,4.575047315863387
166424,4.425648147963561
14164,3.8007492893253656
