tmdb_id,score_imdb,title,genres,poster_path,year,keywords,cast,director,watch_providers
772,5.985288605072776,Home Alone 2: Lost in New York,"Comedy, Family, Adventure",/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg,1992,"new york city, burglar, holiday, family relationships, sequel, slapstick comedy, little boy, home invasion, family, precocious child, home alone, mischievous child, christmas, kids on their own, child rescue","Macaulay Culkin, Daniel Stern, Joe Pesci, Catherine O'Hara, John Heard, Brenda Fricker, Tim Curry, Devin Ratray, Gerry Bamman, Rob Schneider",Chris Columbus,337
591,5.984993117226052,The Da Vinci Code,"Thriller, Mystery",/tYXOOkDxJ7jSvUX5j1Hbks1GjBZ.jpg,2006,"paris, france, based on novel or book, holy grail, christianity, monk, secret society, louvre museum, heresy, mona lisa (la gioconda), freemason, pentagram, conspiracy, tomb, catholicism, cryptologist, iconography, albino, sect","Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno, Paul Bettany, Alfred Molina, Jürgen Prochnow, Jean-Yves Berteloot, Etienne Chicot, Jean-Pierre Marielle",Ron Howard,"8, 381, 1796"
9487,5.984785248475617,A Bug's Life,"Adventure, Animation, Comedy, Fantasy",/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,1998,"fight, winter, ant-hill, ant, invention, collector, anthropomorphism, grass, duringcreditsstinger","Dave Foley, Kevin Spacey, Julia Louis-Dreyfus, Hayden Panettiere, Phyllis Diller, Richard Kind, David Hyde Pierce, Joe Ranft, Denis Leary, Jonathan Harris",John Lasseter,337
47971,5.984680734154155,xXx: Return of Xander Cage,"Action, Adventure, Crime",/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,2017,"airplane, tattoo, spy, extreme sports, parachute, secret agent, swimming pool, sequel, back from the dead, dominican republic, free fall","Vin Diesel, Donnie Yen, Ruby Rose, Toni Collette, Samuel L. Jackson, Ice Cube, Rory McCann, Nina Dobrev, Deepika Padukone, Tony Jaa",D. J. Caruso,"8, 119, 381, 1796, 531, 582, 1853, 1967"
124905,5.9846038173381935,Godzilla,"Action, Drama, Science Fiction",/zokD6uxR2iWfYM3Y84yGJvnNTK7.jpg,2014,"japan, monster, san francisco, california, hawaii, giant monster, tsunami, remake, prehistoric creature, golden gate bridge, dinosaur, kaiju, honolulu, hawaii, disaster movie, global threat, animal horror, godzilla, monsterverse","Aaron Taylor-Johnson, Elizabeth Olsen, Juliette Binoche, Bryan Cranston, Ken Watanabe, Sally Hawkins, Al Sapienza, David Strathairn, James Pizzinato, CJ Adams",Gareth Edwards,
810,5.984498419563257,Shrek the Third,"Fantasy, Adventure, Animation, Comedy, Family",/n4SexGGQzI26E269tfpa80MZaGV.jpg,2007,"ship, island, ambush, kingdom, boarding school, liberation of prisoners, pregnancy, traitor, shipwreck, stage, sadness, transformation, assault, prince, theater play, tricks, heir to the throne, conciliation, sequel, teacher, best friend, dragon, cowardliness, capture, duringcreditsstinger, ogre, cartoon donkey","Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas, Julie Andrews, John Cleese, Rupert Everett, Eric Idle, Justin Timberlake, Susanne Blakeslee",Chris Miller,"8, 1796"
564,5.984493520201552,The Mummy,"Adventure, Action, Fantasy",/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,1999,"egypt, cairo, library, secret passage, pastor, pyramid, sandstorm, solar eclipse, mummy, foreign legion, nile, secret society, treasure hunt, remake, archaeologist, tomb, book of the dead, ancient egypt, opposites attract, 1920s, pharoah, good versus evil","Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo, Patricia Velásquez, Kevin J. O'Connor, Jonathan Hyde, Oded Fehr, Erick Avari, Stephen Dunham",Stephen Sommers,
50620,5.984477166605476,The Twilight Saga: Breaking Dawn - Part 2,"Adventure, Fantasy, Drama, Romance",/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,2012,"based on novel or book, vampire, villainess, romance, teen movie, werewolf, supernatural creature, super strength, imprinting, cross breed, bloodsucker, grudge, chief of police, wolf pack, misinformation, seeing the future, based on young adult novel","Robert Pattinson, Kristen Stewart, Taylor Lautner, Peter Facinelli, Elizabeth Reaser, Ashley Greene, Jackson Rathbone, Nikki Reed, Kellan Lutz, Billy Burke",Bill Condon,
138832,5.984429545514982,We're the Millers,"Comedy, Crime",/qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg,2013,"drug dealer, mexico, drug smuggling, fireworks, camping, denver, colorado, carnival, witness protection, stripper, road trip, breaking the fourth wall, marijuana, drug stealing, man child, drugs, drug lord, first kiss, strip tease, dea, homeless girl, drug syndicate, drug gang, 4th of july, drug money, pretend family, rv","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter, Ed Helms, Nick Offerman, Kathryn Hahn, Molly C. Quinn, Tomer Sisley, Matthew Willig",Rawson Marshall Thurber,"8, 119, 1796"
68724,5.984283234784103,Elysium,"Science Fiction, Action, Drama, Thriller",/aRjuJuPXHtVs6YegfeeQWXGRs1E.jpg,2013,"future, dystopia, space station, class conflict","Matt Damon, Jodie Foster, Sharlto Copley, Diego Luna, Wagner Moura, Alice Braga, William Fichtner, Jose Pablo Cantillo, Faran Tahir, Maxwell Perry Cotton",Neill Blomkamp,
24021,5.984273158858118,The Twilight Saga: Eclipse,"Adventure, Fantasy, Drama, Romance",/3mFM80dPzSqoXXuC2UMvLIRWX32.jpg,2010,"based on novel or book, immortality, vampire, bite, graduation, teen movie, werewolf, based on young adult novel, supernatural power, vampire human love","Kristen Stewart, Robert Pattinson, Taylor Lautner, Bryce Dallas Howard, Dakota Fanning, Billy Burke, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz",David Slade,
50619,5.984269797344568,The Twilight Saga: Breaking Dawn - Part 1,"Adventure, Fantasy, Romance",/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,2011,"based on novel or book, vampire, hybrid, teen movie, werewolf, supernatural creature, dead, duringcreditsstinger, based on young adult novel","Kristen Stewart, Robert Pattinson, Taylor Lautner, Billy Burke, Peter Facinelli, Michael Sheen, Elizabeth Reaser, Kellan Lutz, Nikki Reed, Jackson Rathbone",Bill Condon,
109439,5.984060265730249,The Hangover Part III,Comedy,/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,2013,las vegas,"Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, Ken Jeong, John Goodman, Melissa McCarthy, Jeffrey Tambor, Heather Graham, Mike Epps",Todd Phillips,"8, 1796"
474350,5.984027400298766,It Chapter Two,Horror,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,2019,"based on novel or book, clown, carnival, sequel, remake, maine, creature, fear, ancient evil, loss of a friend","James McAvoy, Jessica Chastain, Isaiah Mustafa, Bill Hader, Jay Ryan, James Ransone, Bill Skarsgård, Sophia Lillis, Jaeden Martell, Wyatt Oleff",Andy Muschietti,
76492,5.983961261169568,Hotel Transylvania,"Animation, Comedy, Family, Fantasy",/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,2012,"hotel, witch, vampire, romance, love, zombie, invisible person, duringcreditsstinger, nosferatu, protective father, magical creature, father daughter relationship","Adam Sandler, Andy Samberg, Selena Gomez, Kevin James, Fran Drescher, Steve Buscemi, Molly Shannon, David Spade, Cee Lo Green, Jon Lovitz",Genndy Tartakovsky,"8, 1796"
254128,5.983922719142886,San Andreas,"Action, Drama, Thriller",/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,2015,"california, earthquake, disaster, tidal wave, catastrophe, disaster movie, san andreas, california, helicopter crash, rescue operation","Dwayne Johnson, Alexandra Daddario, Carla Gugino, Ioan Gruffudd, Archie Panjabi, Paul Giamatti, Hugo Johnstone-Burt, Art Parkinson, Will Yun Lee, Kylie Minogue",Brad Peyton,
300668,5.983912175511327,Annihilation,"Science Fiction, Horror",/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,2018,"depression, florida, quarantine, coma, based on novel or book, mutation, self-destruction, professor, dna, expedition, transformation, alligator, hybrid, swamp, meteor, grief, physicist, cancer, memory loss, psychologist, scientist, paramedic, missing person, beast, geologist, biologist, unusual phenomena, compound, missing husband, fauna, mysterious life form, flora","Natalie Portman, Jennifer Jason Leigh, Gina Rodriguez, Tessa Thompson, Tuva Novotny, Oscar Isaac, Benedict Wong, Sonoya Mizuno, David Gyasi, John Schwab",Alex Garland,"8, 1796"
512200,5.983836206210535,Jumanji: The Next Level,"Adventure, Comedy, Fantasy",/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,2019,"magic, animal attack, body-swap, adventurer, superhuman strength, duringcreditsstinger, action hero, trapped in a game","Dwayne Johnson, Kevin Hart, Jack Black, Karen Gillan, Awkwafina, Nick Jonas, Alex Wolff, Morgan Turner, Madison Iseman, Ser'Darius Blain",Jake Kasdan,
8373,5.983734389850053,Transformers: Revenge of the Fallen,"Science Fiction, Action, Adventure",/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,2009,"egypt, chaos, sun, tank, symbol, alien, artifact, revenge, based on toy, robot, duringcreditsstinger","Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson, John Turturro, Ramón Rodríguez, Kevin Dunn, Julie White, Isabel Lucas, John Benjamin Hickey",Michael Bay,"381, 531, 582, 1853"
348350,5.983712791164448,Solo: A Star Wars Story,"Science Fiction, Adventure, Action",/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,2018,"spacecraft, smuggling (contraband), prequel, spin off, space opera","Alden Ehrenreich, Joonas Suotamo, Woody Harrelson, Emilia Clarke, Donald Glover, Thandiwe Newton, Phoebe Waller-Bridge, Paul Bettany, Jon Favreau, Erin Kellyman",Ron Howard,337
158015,5.983665796665534,The Purge,"Science Fiction, Horror, Thriller",/x6hwbnR2nGacSzljqYaXY25w1Me.jpg,2013,"california, dystopia, barricade, bloody fight, home invasion, blood lust, rich vs poor, constitutional convention, legalized murder, social allegory, bloody, bloody death, bloody deaths, family's house, ethan hawke","Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane, Edwin Hodge, Rhys Wakefield, Tony Oller, Arija Bareikis, Tom Yi, Chris Mulkey",James DeMonaco,"8, 119, 381, 1796, 531, 582, 1853"
126889,5.98361670678463,Alien: Covenant,"Science Fiction, Horror, Mystery",/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,2017,"android, spacecraft, experiment, space travel, infection, engineer, alien life-form, sequel, alien, space, creature, robot, scientist, genocide, creation, acid, xenomorph, alien technology, genetic mutation","Michael Fassbender, Katherine Waterston, Billy Crudup, Danny McBride, Demián Bichir, Carmen Ejogo, Jussie Smollett, Callie Hernandez, Amy Seimetz, Nathaniel Dean",Ridley Scott,337
464052,5.983613058756749,Wonder Woman 1984,"Action, Adventure, Fantasy",/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,2020,"superhero, based on comic, 1980s, action hero, dc extended universe (dceu)","Gal Gadot, Chris Pine, Kristen Wiig, Pedro Pascal, Robin Wright, Connie Nielsen, Lilly Aspell, Amr Waked, Kristoffer Polaha, Natasha Rothwell",Patty Jenkins,"8, 1796"
450465,5.983510250252422,Glass,"Thriller, Drama, Science Fiction",/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg,2019,"superhero, villain, sequel, psychiatric hospital, comic book shop, super power, mental illness, multiple personality, dissociative identity disorder, surveillance specialist","James McAvoy, Bruce Willis, Samuel L. Jackson, Anya Taylor-Joy, Sarah Paulson, Spencer Treat Clark, Charlayne Woodard, Luke Kirby, Adam David Thompson, M. Night Shyamalan",M. Night Shyamalan,337
402900,5.983467650651817,Ocean's Eight,"Crime, Comedy, Action",/MvYpKlpFukTivnlBhizGbkAe3v.jpg,2018,"new york city, heist, spin off, estranged sister, the met gala","Sandra Bullock, Cate Blanchett, Sarah Paulson, Anne Hathaway, Awkwafina, Helena Bonham Carter, Mindy Kaling, Rihanna, Richard Armitage, James Corden",Gary Ross,
74,5.983426696740584,War of the Worlds,"Adventure, Thriller, Science Fiction",/6Biy7R9LfumYshur3YKhpj56MpB.jpg,2005,"daughter, new jersey, post-traumatic stress disorder (ptsd), airplane, based on novel or book, underground, dystopia, alien, remake, survival, disaster, apocalypse, creature, alien invasion, human subjugation","Tom Cruise, Dakota Fanning, Justin Chatwin, Miranda Otto, Tim Robbins, Rick Gonzalez, Yul Vazquez, Lenny Venito, Lisa Ann Walter, Ann Robinson",Steven Spielberg,"381, 531, 582, 1853"
38356,5.983402401190022,Transformers: Dark of the Moon,"Action, Science Fiction, Adventure",/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg,2011,"spacecraft, moon, traitor, bodyguard, alien planet, based on toy, giant robot, sabotage, word domination, commando, duringcreditsstinger","Shia LaBeouf, Josh Duhamel, John Turturro, Tyrese Gibson, Rosie Huntington-Whiteley, Frances McDormand, John Malkovich, Patrick Dempsey, Kevin Dunn, Julie White",Michael Bay,"381, 531, 582, 1853, 1967"
8355,5.9833404067632285,Ice Age: Dawn of the Dinosaurs,"Animation, Comedy, Family, Adventure",/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,2009,"insanity, ice age, bridge, sequel, jungle, prehistory, dinosaur, creature, birth, duringcreditsstinger","Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Simon Pegg, Seann William Scott, Josh Peck, Chris Wedge, Karen Disher, Kristen Wiig",Carlos Saldanha,337
217,5.983293132094566,Indiana Jones and the Kingdom of the Crystal Skull,"Adventure, Action",/56As6XEM1flWvprX4LgkPl8ii4K.jpg,2008,"treasure, mexico city, mexico, saving the world, whip, leather jacket, riddle, maya civilization, peru, machinegun, treasure hunt, alien, nuclear explosion, refrigerator, archaeologist, adventurer, area 51, archeology, 1950s, father son relationship","Harrison Ford, Cate Blanchett, Karen Allen, Shia LaBeouf, Ray Winstone, John Hurt, Jim Broadbent, Igor Jijikine, Dimitri Diatchenko, Ilia Volok",Steven Spielberg,"337, 1853"
328111,5.983193936258635,The Secret Life of Pets,"Adventure, Comedy, Animation, Family",/g3Hms6AE174doeGR1gz5zX5sVsv.jpg,2016,"bunny, pet, anthropomorphism, dog, animal, apartment building, sewer, terrier, manhattan, new york city, rodent, pets, mongrel","Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate, Ellie Kemper, Albert Brooks, Lake Bell, Dana Carvey, Hannibal Buress, Bobby Moynihan",Chris Renaud,"8, 119, 1796"
278927,5.98318049294402,The Jungle Book (2016),"Family, Adventure, Drama, Fantasy",/xIGhgcLtzzTON56G905I5tuwNQM.jpg,2016,"based on novel or book, snake, elephant, wolf, tiger, feral child, anthropomorphism, remake, jungle, bear, orphan, ape, monkey, animal, talking to animals, live action and animation, live action remake","Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba, Scarlett Johansson, Christopher Walken, Lupita Nyong'o, Giancarlo Esposito, Garry Shandling, Emjay Anthony",Jon Favreau,337
39254,5.983151613295916,Real Steel,"Action, Science Fiction, Drama",/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,2011,"future, sports, parent child relationship, fight, robot, prizefight, father son reunion, robot fighting","Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie, Hope Davis, James Rebhorn, Karl Yune, Sophie Levy, Tess Levy",Shawn Levy,
524434,5.983097438419054,Eternals,"Science Fiction, Action, Adventure",/lFByFSLV5WDJEv3KabbdAF959F2.jpg,2021,"superhero, supernatural, based on comic, alien, super power, aftercreditsstinger, marvel cinematic universe (mcu), sign languages, ancient, god-like","Gemma Chan, Richard Madden, Angelina Jolie, Kumail Nanjiani, Barry Keoghan, Lauren Ridloff, Lia McHugh, Brian Tyree Henry, Ma Dong-seok, Salma Hayek Pinault",Chloé Zhao,
315837,5.983035096098792,Ghost in the Shell (2017),"Science Fiction, Drama, Action",/myRzRzCxdfUWjkJWgpHHZ1oGkJd.jpg,2017,"strong woman, hacker, philosophy, cyborg, dystopia, investigation, female protagonist, cyberpunk, terrorism, based on manga, evolution, network, based on anime, prosthesis","Scarlett Johansson, Takeshi Kitano, Michael Pitt, Pilou Asbæk, Chin Han, Juliette Binoche, Peter Ferdinando, Rila Fukushima, Daniel Henshall, Yutaka Izumihara",Rupert Sanders,"381, 531, 582, 1853"
339846,5.982982135940932,Baywatch,"Comedy, Action, Crime",/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg,2017,"drug dealer, sea, beach, yacht, life-saver, lifeguard, rookie, vigilantism","Dwayne Johnson, Zac Efron, Priyanka Chopra Jonas, Alexandra Daddario, Jon Bass, Hannibal Buress, Kelly Rohrbach, Ilfenesh Hadera, Yahya Abdul-Mateen II, Oscar Nunez",Seth Gordon,"8, 381, 1796, 531, 582, 1853"
337167,5.982972292197261,Fifty Shades Freed,"Drama, Romance",/9ZedQHPQVveaIYmDSTazhT3y273.jpg,2018,"based on novel or book, eroticism, sequel, bdsm","Dakota Johnson, Jamie Dornan, Eric Johnson, Luke Grimes, Rita Ora, Eloise Mumford, Victor Rasuk, Marcia Gay Harden, Andrew Airlie, Max Martini",James Foley,"8, 119, 1796"
435,5.982879201320591,The Day After Tomorrow,"Action, Adventure, Science Fiction, Thriller",/kNKy8eJemg6sCAMBgh4xrD0lleX.jpg,2004,"government, saving the world, cataclysm, library, climate, climate change, greenhouse effect, tornado, twister, hurricane, hail, temperature drop, ice age, polar zone, meteorology, gulfstream, barrier ice, ice melting, third world, exodus, evacuation, natural disaster, disaster, snow, los angeles, california, antarctica, scientist, cell phone, environmental, doomsday, disaster movie, helicopter crash","Dennis Quaid, Jake Gyllenhaal, Emmy Rossum, Dash Mihok, Jay O. Sanders, Sela Ward, Austin Nichols, Arjay Smith, Tamlyn Tomita, Sasha Roiz",Roland Emmerich,337
187017,5.982825261814834,22 Jump Street,"Crime, Comedy, Action",/850chzYHYbT3IISl6Q7dbBuFP2B.jpg,2014,"high school, undercover cop, buddy cop, buddy comedy, aftercreditsstinger, duringcreditsstinger","Jonah Hill, Channing Tatum, Peter Stormare, Wyatt Russell, Amber Stevens West, Jillian Bell, Ice Cube, Keith Lucas, Kenneth Lucas, Nick Offerman",Phil Lord,"119, 701"
198184,5.982758872408706,Chappie,"Crime, Action, Science Fiction",/6zmKkfSvo4tBtvGSjn5PofWIvP9.jpg,2015,"future, android, artificial intelligence (a.i.), dystopia, johannesburg south africa, robot, robot cop","Sharlto Copley, Dev Patel, Hugh Jackman, Ninja, Yo-Landi Visser, Sigourney Weaver, Chris Shields, Anderson Cooper, Jose Pablo Cantillo, Brandon Auret",Neill Blomkamp,"8, 381, 1796"
50544,5.982744723769417,Friends with Benefits,"Romance, Comedy",/q4ZAmIIbe2LiLvhQT0q3e6pleYr.jpg,2011,"friendship, jealousy, job interview, orgasm, love, friends, hospital, beach house, hollywood sign, job hunting, aftercreditsstinger, duringcreditsstinger","Justin Timberlake, Mila Kunis, Jenna Elfman, Patricia Clarkson, Woody Harrelson, Richard Jenkins, Bryan Greenberg, Andy Samberg, Nolan Gould, Shaun White",Will Gluck,"8, 1796"
333371,5.982653210813568,10 Cloverfield Lane,"Thriller, Science Fiction, Drama, Horror",/84Dhwz93vCin6T1PX6ctSvWEuNE.jpg,2016,"kidnapping, paranoia, bunker, basement, survivalist, apocalypse, car accident, captive","Mary Elizabeth Winstead, John Goodman, John Gallagher Jr., Douglas M. Griffin, Suzanne Cryer, Bradley Cooper, Sumalee Montano, Frank Mottek, Jamie Clay, Kayla Bechor",Dan Trachtenberg,"381, 531, 582, 1853"
95,5.982618386130506,Armageddon,"Action, Thriller, Science Fiction, Adventure",/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg,1998,"daughter, race against time, space marine, moon, washington dc, usa, saving the world, cataclysm, paris, france, asteroid, self sacrifice, nasa, loss of loved one, natural disaster, u.s. air force, end of the world, space, disaster, wedding, astronaut, duringcreditsstinger, disaster movie, heroic mission, daring rescue, space centre","Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler, Will Patton, Steve Buscemi, William Fichtner, Owen Wilson, Michael Clarke Duncan, Peter Stormare",Michael Bay,337
10764,5.98257311079246,Quantum of Solace,"Adventure, Action, Thriller, Crime",/e3DXXLJHGqMx9yYpXsql1XNljmM.jpg,2008,"undercover, killing, secret agent, mi6, british secret service","Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman",Marc Forster,119
256591,5.982566918601578,Focus,"Romance, Comedy, Crime",/lOzGWjceYTd0kd5HyX7Ch46O9kh.jpg,2015,"seduction, con man, illusion, deception, rivalry, femme fatale, con artist, illusionist","Will Smith, Margot Robbie, Rodrigo Santoro, Gerald McRaney, Adrian Martinez, Robert Taylor, BD Wong, Brennan Brown, Dominic Fumusa, Dotan Bonen",Glenn Ficarra,"8, 1796"
22970,5.982550384558758,The Cabin in the Woods,"Horror, Mystery, Thriller, Comedy, Science Fiction, Fantasy",/kjDXrK3ReIwuDrpWElI5OQkKYTA.jpg,2012,"giant snake, school party, motorcycle crash, abandoned house, woods, marijuana, cabin, apocalypse, zombie, werewolf, creature, cabin in the woods, video wall, speaker phone, young adult, college student","Kristen Connolly, Fran Kranz, Jesse Williams, Anna Hutchison, Chris Hemsworth, Richard Jenkins, Bradley Whitford, Sigourney Weaver, Brian J. White, Amy Acker",Drew Goddard,
254,5.982529672849036,King Kong (2005),"Adventure, Drama, Action",/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg,2005,"new york city, exotic island, movie business, show business, human animal relationship, great depression, giant insect, remake, prehistoric creature, dinosaur, creature, kaiju, empire state building, giant ape, woman in peril, 1930s, giant gorilla","Naomi Watts, Jack Black, Adrien Brody, Andy Serkis, Colin Hanks, Thomas Kretschmann, Jamie Bell, Kyle Chandler, Evan Parke, Lobo Chan",Peter Jackson,119
338970,5.9824964316509845,Tomb Raider,"Action, Adventure, Fantasy",/ePyN2nX9t8SOl70eRW47Q29zUFO.jpg,2018,"island, treasure hunt, remake, female protagonist, heiress, based on video game, bicycle courier, missing person, reboot, peril, slave labor, father daughter relationship","Alicia Vikander, Dominic West, Walton Goggins, Daniel Wu, Kristin Scott Thomas, Derek Jacobi, Alexandre Willaume, Tamer Burjaq, Adrian Collins, Keenan Arrison",Roar Uthaug,588
27578,5.9824169745255205,The Expendables,"Thriller, Adventure, Action",/j09ZkH6R4JWVylBcDai1laCmGw7.jpg,2010,"rescue, sniper, island, martial arts, tattoo, escape, mercenary, bridge, church, drugs, blade, duringcreditsstinger","Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren, Eric Roberts, Randy Couture, Steve Austin, David Zayas, Giselle Itié, Charisma Carpenter",Sylvester Stallone,
341174,5.982362192181321,Fifty Shades Darker,"Drama, Romance",/7CBO9GhsUeMSsWQb47WTPZnKjdj.jpg,2017,"based on novel or book, boat, eroticism, kiss, sequel, bdsm","Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford, Bella Heathcote, Rita Ora, Luke Grimes, Victor Rasuk, Max Martini, Bruce Altman",James Foley,"8, 1796"
49013,5.982202236245843,Cars 2,"Animation, Family, Adventure, Comedy",/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,2011,"car race, sequel, anthropomorphism, best friend, duringcreditsstinger","Larry the Cable Guy, Owen Wilson, Michael Caine, Emily Mortimer, John Turturro, Eddie Izzard, Thomas Kretschmann, Guido Quaroni, Joe Mantegna, Peter Jacobson",John Lasseter,337
2105,5.982193623730114,American Pie,"Comedy, Romance",/5P68by2Thn8wHAziyWGEw2O7hco.jpg,1999,"innocence, graduation, loss of virginity, coming of age, high school student, pie, teen comedy, teenage sexuality, exchange student, sex comedy, voyeurism, virginity, laxative, prom night, teenager","Jason Biggs, Chris Klein, Thomas Ian Nicholas, Alyson Hannigan, Shannon Elizabeth, Tara Reid, Eddie Kaye Thomas, Seann William Scott, Eugene Levy, Natasha Lyonne",Paul Weitz,"8, 1796"
345940,5.982089619585437,The Meg,"Action, Science Fiction, Horror",/eyWICPcxOuTcDDDbTMOZawoOn8d.jpg,2018,"beach, based on novel or book, ocean, deep sea, creature, underwater, shark, oceanic expedition, kaiju, submersible, extinct, underwater facility, mariana trench","Jason Statham, Li Bingbing, Rainn Wilson, Cliff Curtis, Ruby Rose, Jessica McNamee, Masi Oka, Winston Chao, Shuya Sophia Cai, Page Kennedy",Jon Turteltaub,"8, 119, 1796"
57800,5.981975568669253,Ice Age: Continental Drift,"Animation, Comedy, Adventure, Family",/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,2012,"sequel, prehistory, seal (animal), melting ice, floating ice, land bridge, era, glaciale, deriva","Ray Romano, John Leguizamo, Denis Leary, Seann William Scott, Josh Peck, Queen Latifah, Jennifer Lopez, Peter Dinklage, Wanda Sykes, Keke Palmer",Steve Martino,337
339964,5.981895755689191,Valerian and the City of a Thousand Planets,"Adventure, Science Fiction, Action",/aCDrPEfvxcPNRynd2uZyXql7aj.jpg,2017,"future, shapeshifting, space travel, utopia, based on comic, alien, alien planet, energy, alien abduction, genocide, parallel world, political intrigue , pacifist, space opera, military, government agent, marketplace, trapped in space, federal government, unity, cosmopolis","Dane DeHaan, Cara Delevingne, Clive Owen, Rihanna, Ethan Hawke, Herbie Hancock, Kris Wu, Rutger Hauer, John Goodman, Elizabeth Debicki",Luc Besson,701
32657,5.981830946025568,Percy Jackson & the Olympians: The Lightning Thief,"Adventure, Fantasy, Family",/5MgYOWXCKxVlR1MRncrt7kNtCzY.jpg,2010,"monster, based on novel or book, greek mythology, dyslexia, god, poseidon  , lightning bolt, fantasy world, demigod, based on young adult novel","Logan Lerman, Brandon T. Jackson, Alexandra Daddario, Jake Abel, Pierce Brosnan, Sean Bean, Steve Coogan, Rosario Dawson, Melina Kanakaredes, Catherine Keener",Chris Columbus,337
8871,5.981693096237951,How the Grinch Stole Christmas,"Family, Comedy, Fantasy",/AmUs3hximCKa90sHuIRr5Bz8ci5.jpg,2000,"new love, based on novel or book, holiday, christmas party, village, santa claus, surrealism, thief, public humiliation, christmas, surreal world","Jim Carrey, Taylor Momsen, Jeffrey Tambor, Christine Baranski, Bill Irwin, Molly Shannon, Clint Howard, Josh Ryan Evans, Mindy Sterling, Bryce Dallas Howard",Ron Howard,119
214756,5.981652018667804,Ted 2,"Comedy, Fantasy",/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,2015,"sperm bank, sequel, buddy, courthouse, teddy bear, aftercreditsstinger, toy comes to life","Mark Wahlberg, Seth MacFarlane, Amanda Seyfried, Morgan Freeman, Jessica Barth, Giovanni Ribisi, Sam J. Jones, Patrick Warburton, Patrick Stewart, Michael Dorn",Seth MacFarlane,119
395992,5.981455523970407,Life,"Horror, Science Fiction, Mystery, Thriller",/wztfli5NgYDgurVgShNflvnyA3Z.jpg,2017,"planet mars, alien life-form, space, astronaut, space station, intelligent, trapped in space, extraterrestrial life, alien on board, death of astronaut","Jake Gyllenhaal, Ryan Reynolds, Rebecca Ferguson, Hiroyuki Sanada, Olga Dihovichnaya, Ariyon Bakare, Naoko Mori, Haruka Kuroda, Camiel Warren-Taylor, Alexandre Nguyen",Daniel Espinosa,"8, 1796"
168672,5.981439154319435,American Hustle,"Drama, Crime",/koXGRfatN0tURFWMA0Keb0p0Gtg.jpg,2013,"new jersey, 1970s, fbi, mayor, con artist, mobster, scam, hair, century","Christian Bale, Bradley Cooper, Amy Adams, Jeremy Renner, Jennifer Lawrence, Louis C.K., Jack Huston, Michael Peña, Shea Whigham, Alessandro Nivola",David O. Russell,381
