tmdb_id,score_imdb,title,genres,vote_average,vote_count,poster_path,year,title_fr,keywords,cast,director,watch_providers
20856,5.356402854142739,Aliens in the Attic (2009),"Adventure, Comedy, Family, Fantasy, Science Fiction",5.7,964,/bb8ym5zSRGmhNx3gyDnzSN2waS4.jpg,2009,Les Zintrus (2009),"alien, duringcreditsstinger, beforecreditsstinger, live action and animation","Carter Jenkins, Austin Butler, Ashley Tisdale, Ashley Boettcher, Robert Hoffman, Doris Roberts, Henri Young, Regan Young, Kevin Nealon, Gillian Vigman",John Schultz,
11231,5.356194917821769,The Next Karate Kid (1994),"Action, Drama, Family, Adventure",5.361,965,/wI3gCi9w1cuUJCiwhviAy46we9Q.jpg,1994,Miss Karaté Kid (1994),"high school, martial arts, sports, buddhist monk, becoming an adult, karate, revenge, teen movie, los angeles, california, classmate, aggressive, powerful","Pat Morita, Hilary Swank, Michael Ironside, Constance Towers, Chris Conrad, Arsenio ""Sonny"" Trinidad, Michael Cavalieri, Walton Goggins, Jim Ishida, Rodney Kageyama",Christopher Cain,381
10658,5.355987223992136,Howard the Duck (1986),"Comedy, Fantasy, Science Fiction",5.4,966,/eU0dWo8PJgsSAZFbcyHiUpuLSyW.jpg,1986,Howard… une nouvelle race de héros (1986),"duck, based on comic, anthropomorphism, extraterrestrial, physicist, alien invasion, alternative reality","Lea Thompson, Jeffrey Jones, Tim Robbins, Ed Gale, Holly Robinson Peete, David Paymer, Paul Guilfoyle, Richard Edson, Dominique Davalos, Liz Sagal",Willard Huyck,
434355,5.355779772229902,Taxi 5 (2018),"Comedy, Action",5.462,967,/lXeSraLgsLaeXRg6vEHv4tBrXxc.jpg,2018,Taxi 5 (2018),,"Franck Gastambide, Malik Bentalha, Bernard Farcy, Salvatore Esposito, Édouard Montoute, Sabrina Ouazani, Sand Van Roy, Anouar Toubali, Monsieur Poulpe, Sissi Duparc",Franck Gastambide,"8, 1796"
13279,5.355572562112121,Lakeview Terrace (2008),"Drama, Crime, Thriller",5.957,968,/2ThsS74hopBz0RveLgOWiwrMfE8.jpg,2008,Harcelés (2008),"pregnancy, harassment, vandalism, house party, neighbor, urination, interracial couple, lapd, air conditioner, good versus evil","Samuel L. Jackson, Patrick Wilson, Kerry Washington, Ron Glass, Justin Chambers, Jay Hernandez, Regine Nehy, Jaishon Fisher, Robert Pine, Keith Loneker",Neil LaBute,
9876,5.355365593216829,Stop! Or My Mom Will Shoot (1992),"Action, Comedy",5.285,969,/yCw4U5FK7C9hVWF2qcLO4EVvkCc.jpg,1992,Arrête ou ma mère va tirer ! (1992),"police, submachine gun, gunfight, los angeles, california, criminal, buddy cop, 1990s, street shootout","Sylvester Stallone, Estelle Getty, JoBeth Williams, Roger Rees, Martin Ferrero, Gailard Sartain, John Wesley, Al Fann, Ella Joyce, J. Kenneth Campbell",Roger Spottiswoode,"8, 1796"
74998,5.355365593216829,Seeking Justice (2011),"Action, Drama, Thriller",5.909,969,/lN3O0j1DKVnwhO1h5J3utrmrBF2.jpg,2011,Le Pacte (2011),"assassin, fugitive, playing chess","Nicolas Cage, January Jones, Guy Pearce, Harold Perrineau, Jennifer Carpenter, Xander Berkeley, Irone Singleton, David Jensen, Joe Chrest, Donna DuPlantier",Roger Donaldson,
430040,5.355365593216829,The Hurricane Heist (2018),"Action, Crime, Thriller",5.663,969,/rAmcj5IZcx59dhev3UnVDEGlImK.jpg,2018,Hurricane (2018),"hurricane, heist, treasury department, meteorologist, disaster movie","Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona, Ben Cross, Christian Contreras, Jimmy Walker, Mark Basnight, Erik Rondell",Rob Cohen,701
271404,5.354952377410763,Beyond Skyline (2017),"Action, Science Fiction, Adventure",5.263,971,/ktZvjFmwCLrMXtr1dl6o5PhhHS4.jpg,2017,Beyond Skyline (2017),"rescue, mind control, martial arts, self sacrifice, resistance, paranoia, invasion, sequel, alien, mixed martial arts, survival, battlefield, father son relationship, baffled","Frank Grillo, Bojana Novaković, Iko Uwais, Yayan Ruhian, Callan Mulvey, Pamelyn Chee, Lindsey Morgan, Zarah Mahler, Jacob Vargas, Antonio Fargas",Liam O'Donnell,"8, 1796"
45649,5.35474612966096,Rubber (2010),"Comedy, Drama, Fantasy, Horror, Mystery",5.917,972,/wRq1hopdaZCltQa6IdZT8OtO3Vm.jpg,2010,Rubber (2010),"exploding building, desert, tire","Thomas F. Duffy, David Bowe, Stephen Spinella, Roxane Mesquida, Jack Plotnick, Wings Hauser, Ethan Cohn, Charley Koontz, Daniel Quinn, Devin Brochu",Quentin Dupieux,"381, 1967"
10281,5.354540121455582,Friday the 13th Part VII: The New Blood (1988),"Horror, Thriller, Science Fiction",5.4,973,/xBjEL0k9Cz3QFjnpEK6c8b9Z51o.jpg,1988,"Vendredi 13, chapitre 7 : Un nouveau défi (1988)","mask, lake, new jersey, sadism, psychopath, telekinesis, sequel, woods, slaughter, serial killer, slasher, series of murders, psychiatrist, supernatural horror","Lar Park Lincoln, Kane Hodder, Terry Kiser, Kevin Spirtas, Susan Jennifer Sullivan, Debora Kessler, Elizabeth Kaitan, Staci Greason, Jennifer Banko, John Otrin",John Carl Buechler,"381, 531, 582, 1853"
1975,5.354540121455582,The Grudge 2 (2006),"Horror, Thriller",5.522,973,/bar7YmgKImN0VljpdLDhvLwMZo4.jpg,2006,The Grudge 2 (2006),"remake, little boy, curse, tokyo, japan, telephone terror, mysterious death","Amber Tamblyn, Edison Chen, Takako Fuji, Ohga Tanaka, Sarah Michelle Gellar, Arielle Kebbel, Teresa Palmer, Misako Uno, Matthew Knight, Sarah Roemer",Takashi Shimizu,
8870,5.354334352377546,Red Planet (2000),"Thriller, Action, Science Fiction",5.715,974,/6svTVlVEJDoOOEz1G09HLeb7vtF.jpg,2000,Planète Rouge (2000),"future, planet mars, robot, astronaut, space opera, catastrophe, space adventure","Val Kilmer, Carrie-Anne Moss, Benjamin Bratt, Tom Sizemore, Simon Baker, Terence Stamp, Jessica Morton, Bob Neill, Caroline Bossi",Antony Hoffman,
129139,5.353513659030986,The To Do List (2013),"Comedy, Romance",5.8,978,/r8OYOeiSyC2CmogqfRAMCUc0Xfc.jpg,2013,The Sex List (2013),"naivety, parent child relationship, sexuality, sarcasm, black humor, sexual humor, swimming pool, teenage girl, summer, love interest, summer vacation, attraction, high school student, teenage sexuality, clumsiness, lifeguard, immaturity, awkwardness, list, woman director, public pool, female sexuality, virginity, 1990s","Aubrey Plaza, Johnny Simmons, Bill Hader, Alia Shawkat, Rachel Bilson, Sarah Steele, Christopher Mintz-Plasse, Clark Gregg, Scott Porter, Andy Samberg",Maggie Carey,
127493,5.353309079367195,Stolen (2012),"Action, Crime, Thriller",5.413,979,/9UDl3jgTsITaaIJw8nlo9TdW7if.jpg,2012,12 heures (2012),"kidnapping, taxi driver, fbi, thief, ex-con, young daughter, father daughter relationship, young girl daughter","Nicolas Cage, Sami Gayle, Josh Lucas, Malin Åkerman, Danny Huston, Shanna Forrestall, Kevin Foster, Mark Valley, Barry Shabaka Henley, Edrick Browne",Simon West,
438,5.3529006295644574,Cube Zero (2004),"Mystery, Science Fiction, Thriller",5.7,981,/p3t7ofvNlNhRkbAspiUe4ZdNcGA.jpg,2004,Cube Zero (2004),"riddle, mathematics, murder, parallel world, numbers, cube","Zachary Bennett, Stephanie Moore, Michael Riley, Martin Roach, David Huband, Mike 'Nug' Nahrgang, Richard McMillan, Joshua Peace, Terri Hawkes, Tony Munch",Ernie Barbarash,
203835,5.352696758605726,Amityville: The Awakening (2017),"Thriller, Horror",5.4,982,/c9Nyu8YZfLsWWbze4DEGPbnwCcT.jpg,2017,Amityville : The Awakening (2017),haunted house,"Bella Thorne, Cameron Monaghan, Jennifer Jason Leigh, Thomas Mann, Jennifer Morrison, Kurtwood Smith, Mckenna Grace, Taylor Spreitler, Brian Breiter",Franck Khalfoun,381
8457,5.352493123063805,Drillbit Taylor (2008),Comedy,5.8,983,/shqO696kFnM8Z4ODa3JglcjP97u.jpg,2008,"Drillbit Taylor, garde du corps (2008)","prison, high school, beach, jealousy, homeless person, parent child relationship, fight, bodyguard, nerd, protection, bullying, substitute teacher, campus, teacher, principal, celebration, school bus, aftercreditsstinger, school life, teachers and students, school bullying","Owen Wilson, Leslie Mann, Nate Hartley, Troy Gentile, David Dorfman, Alex Frost, Josh Peck, Casey Boersma, Dylan Boersma, Lisa Ann Walter",Steven Brill,"381, 531, 582, 1853"
38358,5.352493123063805,The Last Exorcism (2010),"Horror, Thriller, Mystery",5.7,983,/eOo9tgGjxdsQEgqc6g7E1NL8460.jpg,2010,Le Dernier Exorcisme (2010),"farm, exorcism, louisiana, fraud, mockumentary, evil spirit, human sacrifice, evangelical, preacher, satanic ritual, found footage, satanic cult, documentary crew","Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones, Tony Bentley, Shanna Forrestall, Justin Shafer, Carol Sutton, Victoria Patenaude",Daniel Stamm,"381, 56, 513, 685, 1736"
334074,5.352493123063805,Survivor (2015),"Action, Crime, Mystery, Thriller",5.663,983,/npyCpfYyYknFoY2iJPyfqp70FVX.jpg,2015,Survivor (2015),"new year's eve, showdown, embassy, hand grenade, truck, laboratory, on the run, orphan, terrorism, death, microscope, watchmaker, hazmat suit","Pierce Brosnan, Milla Jovovich, Dylan McDermott, Angela Bassett, Robert Forster, James D'Arcy, Roger Rees, Genevieve O'Reilly, Frances de la Tour, Sonya Cassidy",James McTeigue,119
11678,5.352289722531167,Vertical Limit (2000),"Adventure, Action, Thriller",5.998,984,/kpqQUEi8eAyYHMDFACf6YlnPIu7.jpg,2000,Vertical Limit (2000),"rescue, himalaya mountain range, mountaineer, pakistan, climbing, k2, survival, mountain climbing, mountaineering, adventurer, karakoram","Chris O'Donnell, Robin Tunney, Bill Paxton, Scott Glenn, Izabella Scorupco, Nicholas Lea, Temuera Morrison, Alexander Siddig, Stuart Wilson, Augie Davis",Martin Campbell,
288158,5.351680926927714,The Woman in Black 2: Angel of Death (2014),"Thriller, Horror, Drama",5.255,987,/9NcUFNCSzw4IFci3OhbX8ZyzoFn.jpg,2014,La Dame en noir 2 : L'Ange de la mort (2014),"based on novel or book, supernatural, haunted house, haunting, sequel, ghost","Phoebe Fox, Helen McCrory, Jeremy Irvine, Oaklee Pendergast, Ned Dennehy, Adrian Rawlins, Leanne Best, Leilah de Meza, Amelia Pidgeon, Jorge Leon Martinez",Tom Harper,
11982,5.351478462375654,Look Who's Talking Now! (1993),"Romance, Comedy, Family",5.35,988,/73JahFiizkMVsrrslXInmNK54nC.jpg,1993,"Allô maman, c'est Noël (1993)","sibling relationship, monologue, puppy, dog, family, pets","John Travolta, Kirstie Alley, Diane Keaton, Danny DeVito, Olympia Dukakis, David Gallagher, Tabitha Lupien, Lysette Anthony, Charles Barkley, George Segal",Tom Ropelewski,
10048,5.350872465026731,Stealth (2005),Science Fiction,5.4,991,/eVmOkUrEIRm6DKusKbI1gVS8paQ.jpg,2005,Furtif (2005),"artificial intelligence (a.i.), u.s. navy, fighter jet, alaska, aerial combat, jet, behind enemy lines, military, aftercreditsstinger, jet crash, human vs computer, aircraft carrier, jet pilot, north korea, 2020s","Josh Lucas, Jessica Biel, Jamie Foxx, Sam Shepard, Joe Morton, Ebon Moss-Bachrach, Richard Roxburgh, David Andrews, Wentworth Miller, Ian Bliss",Rob Cohen,"8, 1796"
342878,5.350469626375724,One Wild Moment (2015),"Drama, Romance",5.84,993,/fLwbV87gyp5h0BmV7tNtnkmFimL.jpg,2015,One Wild Moment (2015),"vacation, love, remake, older man younger woman relationship, teenage daughter, sexual awakening, old friends, betrayal by friend, corsica, father daughter relationship, nude swimming, young girl seduces old man, sex on the beach","Vincent Cassel, François Cluzet, Alice Isaaz, Lola Le Lann, Philippe Nahon, Annelise Hesme, Louka Meliava, Noémie Merlant, Romain Apelbaum, François Bergoin",Jean-François Richet,
164251,5.350067711666577,Serena (2014),Drama,5.624,995,/A1EnhqXiPQMo5QP7eBWLFpeOvKB.jpg,2014,Serena (2014),"empire, sheriff, corruption, mountain, marriage, wilderness, ambition, north carolina, murder, debt, hunting, woman director, logging, 1920s","Jennifer Lawrence, Bradley Cooper, Rhys Ifans, Toby Jones, Blake Ritson, Sean Harris, Sam Reid, Charity Wakefield, Douglas Hodge, Kim Bodnia",Susanne Bier,
9030,5.349666717724233,The Eye (2008),"Drama, Horror, Thriller",5.805,997,/9N3znJ8sHH2EQjARCrUpxMj3hWd.jpg,2008,The Eye (2008),"dying and death, blindness and impaired vision, eye operation, eyesight, sibling relationship, afterlife, classical music, eye, sister, eye specialist, remake, corneal transplant","Jessica Alba, Alessandro Nivola, Parker Posey, Rade Šerbedžija, Mia Stallard, Obba Babatundé, Danny Mora, Rachel Ticotin, Chloë Grace Moretz, Tamlyn Tomita",Xavier Palud,
46261,5.348270444464639,Don't Be Afraid of the Dark (2010),"Fantasy, Horror, Thriller",5.8,1004,/jMBMm1jwqvILV8p1K44brBnmwLK.jpg,2010,Don't Be Afraid of the Dark (2010),"monster, remake, creature, bathtub, teeth, old house","Katie Holmes, Guy Pearce, Bailee Madison, Jack Thompson, Alan Dale, Emelia Burns, Nicholas Bell, James Mackay, Eddie Ritchard, Bruce Gleeson",Troy Nixey,
10053,5.34807188662857,When a Stranger Calls (2006),"Horror, Mystery",5.75,1005,/h0ZmU7BZDWBucq1FvblfeAWUkad.jpg,2006,Terreur sur la Ligne (2006),"loss of loved one, babysitter, killer, strange person, call","Camilla Belle, Katie Cassidy, Tommy Flanagan, Brian Geraghty, Clark Gregg, Derek de Lint, Kate Jennings Grant, Steve Eastin, Karina Logue, Dianna Agron",Simon West,513
9904,5.347873555069238,The Wild (2006),"Family, Animation",5.542,1006,/sxqzaOto1qyUseSg6YpIP9Su5lp.jpg,2006,The Wild (2006),"new york city, africa, lion, zoo","Kiefer Sutherland, Jim Belushi, Eddie Izzard, Janeane Garofalo, William Shatner, Richard Kind, Greg Cipes, Colin Hay, Miles Marsico, Jack De Sena",Steve 'Spaz' Williams,337
14405,5.346688295937826,Beverly Hills Chihuahua (2008),"Comedy, Family, Adventure, Romance",5.333,1012,/2aRvqtLoE06hTjG93lASvO7r1as.jpg,2008,Le Chihuahua de Beverly Hills (2008),"dog dirt, chihuahua, pinata, potted plant, duringcreditsstinger","Drew Barrymore, Piper Perabo, Andy García, George Lopez, Paul Rodríguez, Plácido Domingo, Edward James Olmos, Loretta Devine, Jamie Lee Curtis, Luis Guzmán",Raja Gosnell,337
282813,5.346491537540586,The Pyramid (2014),Horror,5.307,1013,/joPb4PUPP7xClD6XPiQ7laBEtZf.jpg,2014,Pyramide (2014),"monster, darkness, desert, archaeologist, found footage, egyptology, anubis","Ashley Grace, Denis O'Hare, James Buckley, Amir K, Christa Nicola, Joseph Beddelem, Faycal Attougui, Philip Shelley, Omar Benbrahim, Chakir El Faaiz",Grégory Levasseur,337
248574,5.346491537540586,Barely Lethal (2015),"Adventure, Comedy, Action, Romance",5.736,1013,/8emz9dKW8KKIqG8WcFG1lJbr2ub.jpg,2015,Secret Agency (2015),"high school, assassin, agent","Hailee Steinfeld, Sophie Turner, Jessica Alba, Samuel L. Jackson, Dove Cameron, Thomas Mann, Gabriel Basso, Emma Holzer, Rob Huebel, Jaime King",Kyle Newman,
9562,5.346491537540586,Timeline (2003),"Action, Adventure, Science Fiction",5.692,1013,/oZsH2aKqNonBSEGpOTHO2GksSjs.jpg,2003,Prisonniers du temps (2003),"excavation, professor, time travel, quantum mechanics, hundred years' war, knight, medieval","Paul Walker, Frances O'Connor, Gerard Butler, Billy Connolly, David Thewlis, Anna Friel, Neal McDonough, Matt Craven, Ethan Embry, Michael Sheen",Richard Donner,
11045,5.34590260008301,Taxi (2004),"Action, Comedy, Thriller, Crime",5.6,1016,/eLDoNLJHZPcavTT1vJqZoGydoWB.jpg,2004,New York Taxi (2004),"new york city, taxi driver, detective, idiot, damage, beautiful woman, undercover cop, car accident, model, bank robbery, anger, portuguese, armed robbery, bad driver, bmw, fast car, race driving, robbery gang, comedy of errors, modifieds, speed racing","Queen Latifah, Jimmy Fallon, Gisele Bündchen, Henry Simmons, Jennifer Esposito, Ann-Margret, Christian Kane, Ana Cristina Oliveira, Patton Oswalt, Ingrid Vandebosch",Tim Story,337
13767,5.3455110861044215,The Santa Clause 3: The Escape Clause (2006),"Comedy, Family, Adventure",5.5,1018,/2aGtjBH3birXp5KvZgwr1fLZXsi.jpg,2006,Super Noël Méga Givré (2006),"holiday, santa claus, deception, sequel, north pole, jack frost, duringcreditsstinger, christmas","Tim Allen, Elizabeth Mitchell, Eric Lloyd, Judge Reinhold, Wendy Crewson, Spencer Breslin, Liliana Mumy, Martin Short, Ann-Margret, Alan Arkin",Michael Lembeck,337
83,5.345315661281964,Open Water (2003),"Drama, Thriller, Horror",5.535,1019,/pjLh97W1J8AdcuKWzqqdKHfYmp5.jpg,2003,Open Water : En eaux profondes (2003),"cataclysm, diving, red sea, primal fear, nightmare, panic, scuba diving, shark, scuba","Blanchard Ryan, Daniel Travis, Saul Stein, Michael E. Williamson, Cristina Zenato, John Charles",Chris Kentis,
806,5.3451204574033415,The Omen (2006),"Horror, Mystery, Thriller",5.616,1020,/kf1Qq9b32jn4umll9qD2ue5ftnh.jpg,2006,La malédiction (2006),"ambassador, parent child relationship, prophecy, monk, photography, nanny, animal attack, pentagram, devil's son, birthmark, omen, murder, hospital, cowardliness, church, demon, death, archaeologist, catholicism, catholic priest","Liev Schreiber, Julia Stiles, Seamus Davey-Fitzpatrick, David Thewlis, Pete Postlethwaite, Mia Farrow, Predrag Bjelac, Carlo Sabatini, Amy Huck, Michael Gambon",John Moore,337
12123,5.344925474094075,Chain Reaction (1996),"Science Fiction, Action, Drama, Thriller",5.7,1021,/4ahjVHwXXsq5zK57ds8FwWY73MS.jpg,1996,Poursuite (1996),"chicago, illinois, fbi, hydrogen bomb, secret lab, energy supply, on the run, conspiracy, aftercreditsstinger, scientific research","Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward, Kevin Dunn, Brian Cox, Joanna Cassidy, Chelcie Ross, Nicholas Rudall, Tzi Ma",Andrew Davis,337
615658,5.344730710980526,Awake (2021),"Drama, Science Fiction, Thriller",5.9,1022,/uZkNbB8isWXHMDNoIbqXvmslBMC.jpg,2021,Awake (2021),"end of the world, apocalypse, sleep deprivation","Gina Rodriguez, Ariana Greenblatt, Lucius Hoyos, Shamier Anderson, Jennifer Jason Leigh, Finn Jones, Frances Fisher, Gil Bellows, Sergio Di Zio, Barry Pepper",Mark Raso,"8, 1796"
322240,5.344536167689904,Nine Lives (2016),"Fantasy, Comedy, Family",5.8,1023,/i457G22lL9t2yhEFdYz5Nd1M5DV.jpg,2016,Ma Vie de Chat (2016),"cat, transformation, turns into animal, pets, sky scraper, body switch","Kevin Spacey, Jennifer Garner, Robbie Amell, Cheryl Hines, Mark Consuelos, Malina Weissman, Christopher Walken, Talitha Bateman, Teddy Sears, Jay Patterson",Barry Sonnenfeld,
10136,5.344536167689904,The Golden Child (1986),"Action, Adventure, Comedy",5.904,1023,/9gPphtcGmna90U9CEsWlUVaSkAw.jpg,1986,Golden Child : L'Enfant sacré du Tibet (1986),"buddhism, ritual, social worker, monk, anti hero, mystic, wretch, tibet, pocket knife, demon, evil, missing person, dark fantasy, reluctant hero, mysticism","Eddie Murphy, Charles Dance, Charlotte Lewis, J.L. Reate, Victor Wong, Randall ""Tex"" Cobb, James Hong, Shakti Chen, Tau Logo, Masanori Toguchi",Michael Ritchie,"381, 531, 582, 1853"
3489,5.343953853040288,88 Minutes (2007),"Thriller, Mystery",5.8,1026,/8rMiBz8kLMNmQyMbQXL9MPIlyw.jpg,2007,88 Minutes (2007),"court case, fbi, paranoia, seattle, washington, manipulation, murder, serial killer, forensic psychiatrist, rape and murder, series of murders, timer, death of sister, murder investigation, death threat, college professor, copycat killer, suspiciousness, sadistic killer, college campus, college students, death row inmate","Al Pacino, Alicia Witt, Leelee Sobieski, Amy Brenneman, William Forsythe, Deborah Kara Unger, Ben McKenzie, Neal McDonough, Leah Cairns, Stephen Moyer",Jon Avnet,
9879,5.343953853040288,Striptease (1996),"Comedy, Crime, Drama",5.536,1026,/edkpT3vgjEjVrF461AbIwZgkvC7.jpg,1996,Striptease (1996),"dance, police, blackmail, striptease, satire, strip club, trial, family, u.s. congress, softcore, corrupt politician, congressman, mother daughter relationship, bar, dancing girls","Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames, Robert Patrick, Paul Guilfoyle, Rumer Willis, Jerry Grayson, Robert Stanton, Stuart Pankin",Andrew Bergman,
401371,5.343953853040288,Mute (2018),"Science Fiction, Mystery, Thriller",5.595,1026,/ihGg1xndLl3MW34Km332pNkyLH7.jpg,2018,Mute (2018),"germany, technology, gangster, bartender, amish, mute, cyberpunk, doctor, prostitution, missing person, us military, bar fight, neo-noir","Alexander Skarsgård, Paul Rudd, Justin Theroux, Seyneb Saleh, Robert Sheehan, Jannis Niewöhner, Noel Clarke, Dominic Monaghan, Sam Rockwell, Florence Kasumba",Duncan Jones,8
316154,5.343566735591734,The Bad Batch (2017),"Drama, Horror, Science Fiction",5.3,1028,/7o14VaMphEIzPwzeW6FP3A6zb4W.jpg,2017,The Bad Batch (2017),"amputation, kidnapping, dystopia, post-apocalyptic future, exile, drug use, cannibal, cult leader, woman director","Suki Waterhouse, Jason Momoa, Yolonda Ross, Keanu Reeves, Giovanni Ribisi, Jim Carrey, Jayda Fink, Cory Roberts, Aye Hasegawa, Louie Lopez Jr.",Ana Lily Amirpour,"8, 1796"
10016,5.342987690531748,Ghosts of Mars (2001),"Action, Horror, Science Fiction",5.12,1031,/i2zztssCIbahGES1fdfWFmDXian.jpg,2001,Ghosts of Mars (2001),"future, planet mars, anti hero, possession, hot air balloon, mining, escaped convict, flashback, futuristic, zombie, train, survival horror, self mutilation, battering ram, ghost, cavern, ghost town, guns, outer space","Natasha Henstridge, Ice Cube, Pam Grier, Jason Statham, Clea DuVall, Joanna Cassidy, Richard Cetrone, Rosemary Forsyth, Liam Waite, Duane Davis",John Carpenter,
10610,5.342602743628794,The Medallion (2003),"Thriller, Fantasy, Action, Comedy",5.583,1033,/lbjFWKfe8WdS8Pj6WVPlyEKeVEo.jpg,2003,Le Médaillon (2003),"medallion, martial arts, leather jacket, immortality, detective, fighter, wretch, resurrection, interpol, slapstick comedy, fighting, super power, wizard, superhuman strength, warrior, action hero","Jackie Chan, Lee Evans, Claire Forlani, Julian Sands, John Rhys-Davies, Anthony Wong, Christy Chung Lai-Tai, Johann Myers, Alexander Bao, Lau Siu-Ming",Gordon Chan,
248507,5.342026940698327,Superchondriac (2014),Comedy,5.506,1036,/3J84HvgThJyBSqNaAiX9EuiIGwx.jpg,2014,Superchondriac (2014),hypochondriac,"Dany Boon, Kad Merad, Alice Pol, Jean-Yves Berteloot, Judith El Zein, Marthe Villalonga, Valérie Bonneton, Bruno Lochet, Jérôme Commandeur, Jonathan Cohen",Dany Boon,
71672,5.341644146136828,Wrong Turn 4: Bloody Beginnings (2011),"Horror, Thriller",5.7,1038,/r1JNXwJkKO696NlGTyqkw96yoT9.jpg,2011,Détour mortel 4 : Origines sanglantes (2011),"motel, forest, west virginia, lesbian relationship, murder, snow, slasher, cannibal, survival horror, voyeur, snowed in, institution","Jennifer Pudavick, Tenika Davis, Terra Vnesa, Kristen Harris, Kaitlyn Leeb, Dean Armstrong, Ali Tataryn, Victor Zinck Jr., Samantha Kendrick, Sean Skene",Declan O'Brien,
11812,5.341453069992456,The Sweetest Thing (2002),"Romance, Comedy",5.54,1039,/lmutEJMIzRjGsJLzse6RNZ9TWYv.jpg,2002,Allumeuses ! (2002),"roommate, fiancé, marriage, female friendship, wedding, club, misadventure, sex comedy, aftercreditsstinger, duringcreditsstinger, oral sex","Cameron Diaz, Christina Applegate, Thomas Jane, Selma Blair, Jason Bateman, Parker Posey, Lillian Adams, Chelsea Bond, Judith Chapman, Joe Bellan",Roger Kumble,381
24418,5.341453069992456,Cirque du Freak: The Vampire's Assistant (2009),"Adventure, Fantasy, Action, Thriller",5.8,1039,/3Z2f50SKyHMWLLFH8OsV6hFoKLF.jpg,2009,L'Assistant du vampire (2009),"based on novel or book, vampire, spider, wolfman, best friend, antidote, based on young adult novel","Chris Massoglia, John C. Reilly, Josh Hutcherson, Patrick Fugit, Salma Hayek Pinault, Jessica Carlson, Michael Cerveris, Ray Stevenson, Morgan Saylor, Don McManus",Paul Weitz,
10987,5.341071558182408,Halloween: The Curse of Michael Myers (1995),"Horror, Thriller",5.173,1041,/noCnM8nEI2bEDSdKHh0RKbwBwbC.jpg,1995,Halloween 6 : La Malédiction de Michael Myers (1995),"escape, psychopath, mass murder, halloween, attempt to escape, escape agent, sequel, murder, slasher, doctor, niece, death, evil, psychiatric ward, murder hunt, halloween night, holiday horror","Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan, Kim Darby, Bradford English, Keith Bogart, Mariah O'Brien, Leo Geter, J.C. Brandy",Joe Chappelle,381
9907,5.340690897961223,Barnyard (2006),"Animation, Comedy, Family",5.9,1043,/vPu2TfokecRICi9ScwtHh41RM4i.jpg,2006,La Ferme en folie (2006),"farm, peasant, villain, family, farmer, dead father, coyote, farm animals, talking animal, cow","Kevin James, Courteney Cox, Sam Elliott, Danny Glover, Wanda Sykes, Andie MacDowell, David Koechner, Jeffrey Garcia, Cam Clarke, Rob Paulsen",Steve Oedekerk,"381, 531, 582, 1853"
10923,5.340690897961223,Agent Cody Banks (2003),"Action, Adventure, Comedy, Family",5.485,1043,/fhK0mqqirPsckxkNisvi32A4lf6.jpg,2003,Cody Banks : agent secret (2003),"high school, martial arts, cia, undercover agent, spy, killer robot, delinquent, nerd, secret agent, teen movie, villain arrested, teenage hero, teen spy","Frankie Muniz, Hilary Duff, Angie Harmon, Keith David, Cynthia Stevenson, Darrell Hammond, Martin Donovan, Arnold Vosloo, Daniel Roebuck, Ian McShane",Harald Zwart,"119, 381"
376865,5.340500886305918,High Life (2018),"Science Fiction, Drama, Mystery",5.755,1044,/ftRRIYNzpTDYeTznrAxgT5v1vJY.jpg,2018,High Life (2018),"baby, space travel, black hole, survival, murder, infertility, convict, dangerous mission, woman director, deep space, conception, damned, spaceship, depressing","Robert Pattinson, Juliette Binoche, André 3000, Mia Goth, Agata Buzek, Lars Eidinger, Claire Tran, Ewan Mitchell, Gloria Obianyo, Victor Banerjee",Claire Denis,
51620,5.339553998412965,Death Race 2 (2010),"Action, Thriller, Science Fiction",5.821,1049,/80mBFNVvak2bA9TJN1MD0yM7Lfi.jpg,2010,Course à la mort 2 (2010),"virgin, car race, dystopia, parachute, bikini, street race, prequel, chinese, silencer, rapist, car fire, triad, death game","Luke Goss, Lauren Cohan, Sean Bean, Danny Trejo, Ving Rhames, Tanit Phoenix, Robin Shou, Joe Vaz, Frederick Koehler, Sean Higgs",Roel Reiné,
9676,5.3389883893095575,The Black Dahlia (2006),"Crime, Thriller, Drama",5.6,1052,/su7yuXqGUHICfoijtcSaxWLE34Y.jpg,2006,Le Dahlia noir (2006),"pornography, observer, los angeles, california, neo-noir, murder hunt","Josh Hartnett, Scarlett Johansson, Aaron Eckhart, Hilary Swank, Mia Kirshner, Mike Starr, Fiona Shaw, Patrick Fischler, James Otis, John Kavanagh",Brian De Palma,381
